"can you make it louder","turn_up"
"can you make Radia louder","turn_up"
"can you turn my up heat","turn_up"
"can you turn the heat up","turn_up"
"change the AC to high","turn_up"
"crank it up!","turn_up"
"enhance the music","turn_up"
"global headlights up","turn_up"
"Heat up","turn_up"
"increase ac and volume","turn_up"
"Increase my music volume","turn_up"
"increase the ac","turn_up"
"increase the lights for me","turn_up"
"increase the volume of music","turn_up"
"intensify the volume","turn_up"
"i want radio up","turn_up"
"level up","turn_up"
"Louder","turn_up"
"Louder please","turn_up"
"louder volume","turn_up"
"magnify the sound","turn_up"
"make heater high","turn_up"
"make it colder","turn_up"
"make it hotter","turn_up"
"Make music louder","turn_up"
"make the radio louder","turn_up"
"more","turn_up"
"more heat","turn_up"
"More heater","turn_up"
"more power","turn_up"
"more volume","turn_up"
"Music all the way up","turn_up"
"Music louder","turn_up"
"my radio up","turn_up"
"play the louder","turn_up"
"please turn my up wipers","turn_up"
"please turn the up music","turn_up"
"pls raise up the radio volume pls","turn_up"
"pump up that volume","turn_up"
"put the AC more heat","turn_up"
"set LP the AC","turn_up"
"Set the 20 C degress","turn_up"
"Set the 20 degrees","turn_up"
"set the temperature cooler","turn_up"
"set wipers to high","turn_up"
"slightly louder please","turn_up"
"sorry, volume up","turn_up"
"step up the wipers","turn_up"
"Switch AC to high level","turn_up"
"tone up","turn_up"
"turn ac more higher","turn_up"
"turn lights on high","turn_up"
"turn my music up","turn_up"
"Turn op the AC","turn_up"
"turn the ac","turn_up"
"turn the ac at mac","turn_up"
"turn the headligt","turn_up"
"turn the heat","turn_up"
"turn the heating up now","turn_up"
"turn the lights up","turn_up"
"turn up low beam headlights","turn_up"
"turn up radio's volume","turn_up"
"turn up the wipers","turn_up"
"turn up this music","turn_up"
"up again","turn_up"
"up vol","turn_up"
"vlume up","turn_up"
"voice up","turn_up"
"Volume up","turn_up"
"volume up the music","turn_up"
"windows up","turn_up"
"wipers up","turn_up"
"Can i ask you something in spanish?","interface_interactions"
"can you interact in other languages","interface_interactions"
"can you speak something with me?","interface_interactions"
"do you know non-english languages","interface_interactions"
"do you speak languages other than english","interface_interactions"
"hello can you hear me?","interface_interactions"
"I want to talk","interface_interactions"
"slow down the speech","interface_interactions"
"tell me, what languages do you speak","interface_interactions"
"what languages do you know","interface_interactions"
"what is the traction control","out_of_scope"
"Where is the fuse box located","out_of_scope"
"Where is the fuse box","out_of_scope"
"where can i start air conditioning","out_of_scope"
"where are the lights","out_of_scope"
"where are fog lights","out_of_scope"
"what type of oil do i need","out_of_scope"
"what's the tires pressure","out_of_scope"
"what kind of fuel should i use","out_of_scope"
"what kind of fuel does the car require","out_of_scope"
"what is the vehicle stability control","out_of_scope"
"what are the crash ratings","out_of_scope"
"turn off traffic info","out_of_scope"
"refilling the engine coolant","out_of_scope"
"parking brake","out_of_scope"
"operating the radio","out_of_scope"
"opening the windows","out_of_scope"
"low coolant","out_of_scope"
"light bulbs replacement","out_of_scope"
"Is there an automatic parallel park feature","out_of_scope"
"Is there a lane change assist feature","out_of_scope"
"how to switch on the fog lights","out_of_scope"
"How to connect bluetooth","out_of_scope"
"how to change the oil","out_of_scope"
"how to change oil","out_of_scope"
"how to change engine oil","out_of_scope"
"how to adjust the vehicle to vehicle distance","out_of_scope"
"how often should i change the oil","out_of_scope"
"How frequently should I change the oil","out_of_scope"
"how do i use the traction control","out_of_scope"
"how do i use the pre collision system","out_of_scope"
"how do i use the iPod","out_of_scope"
"how do i use the electric power steering","out_of_scope"
"how do i use the blind spot monitor","out_of_scope"
"How do I use cruise control","out_of_scope"
"how do i unlock the windows","out_of_scope"
"how do i turn on windscreen washer","out_of_scope"
"how do i turn on traffic info","out_of_scope"
"how do i turn on the traction control","out_of_scope"
"How do I turn on the high-beams","out_of_scope"
"how do i turn on the fog lamps","out_of_scope"
"how do i turn on the cruise control","out_of_scope"
"how do i turn on the alarm","out_of_scope"
"how do i turn on high beams","out_of_scope"
"how do i turn on headlamps","out_of_scope"
"how do i turn on cruise control","out_of_scope"
"how do i turn on ambient lights","out_of_scope"
"how do i turn on adaptive cruise control","out_of_scope"
"how do i turn off voice guidance","out_of_scope"
"how do i turn off the high beams","out_of_scope"
"how do i turn off the cruise control","out_of_scope"
"how do i turn off the alarm","out_of_scope"
"how do i turn off ambient lights","out_of_scope"
"how do i tune the radio","out_of_scope"
"how do i set the vehicle speed","out_of_scope"
"how do i set the cruise speed","out_of_scope"
"how do i set the adaptive cruise control speed","out_of_scope"
"how do i select the song on the iPod","out_of_scope"
"how do i select a desired track on the iPod","out_of_scope"
"how do i scroll the screen","out_of_scope"
"how do i save my favourite radio station","out_of_scope"
"how do i resume the vehicle speed","out_of_scope"
"how do i resume the cruise speed","out_of_scope"
"how do i resume cruise control","out_of_scope"
"how do i refill the engine oil","out_of_scope"
"how do i play the track on the iPod","out_of_scope"
"how do i play an iPod","out_of_scope"
"how do i pause song in my iPod","out_of_scope"
"How do I pair my iPhone to the radio","out_of_scope"
"How do I pair my android phone to the radio","out_of_scope"
"how do i open the window","out_of_scope"
"how do i open the tank fuel","out_of_scope"
"how do i open the side window","out_of_scope"
"how do i open the rear window","out_of_scope"
"how do i open the power windows","out_of_scope"
"how do i open the fuel filler flap","out_of_scope"
"how do i open the doors","out_of_scope"
"how do i lock the windows to prevent children from opening","out_of_scope"
"how do i lock the windows","out_of_scope"
"how do i lock the window","out_of_scope"
"how do i find the fuel consumption","out_of_scope"
"how do i fill in the engine oil","out_of_scope"
"how do i disable the vehicle stability control","out_of_scope"
"how do i control a phone","out_of_scope"
"how do i connect USB device","out_of_scope"
"how do i connect my phone","out_of_scope"
"how do i clean the vehicle","out_of_scope"
"how do i change the oil","out_of_scope"
"how do i change the headlight bulbs","out_of_scope"
"how do i browse the tracks on the iPod","out_of_scope"
"how do i arm the alarm","out_of_scope"
"how do i adjust the vehicle distance","out_of_scope"
"how do i adjust the rear view mirror","out_of_scope"
"how do i adjust the mirror inside","out_of_scope"
"how do i adjust the cruise control speed","out_of_scope"
"how do i adjust head restraint","out_of_scope"
"how do i adjust exterior mirrors","out_of_scope"
"how can i replace light bulb","out_of_scope"
"how can i lock the car","out_of_scope"
"how can i find current level of oil","out_of_scope"
"how can i connect the phone","out_of_scope"
"how can i change oil","out_of_scope"
"Hi, I cannot find the button for emergency lamp","out_of_scope"
"checking the engine oil","out_of_scope"
"changing gears","out_of_scope"
"change bulb","out_of_scope"
"Can I play music through bluetooth from my phone","out_of_scope"
"bluetooth","out_of_scope"
